title,news,index,url
John Kerry targets agriculture as part of climate crusade,fox,228,https://www.foxnews.com/politics/john-kerry-targets-agriculture-part-climate-crusade
"On this day in history, August 10, 1776, Declaration of Independence reaches London",fox,1063,https://www.foxnews.com/lifestyle/this-day-history-august-10-declaration-independence-reaches-london
Weary Israelis endure more Hamas rocket barrages,nbc,2590,https://www.nbcnews.com/news/world/weary-israelis-endure-more-hamas-rocket-barrages-n1267371
CNN's Brian Stelter forced to address Cuomo sex scandal after network delayed coverage of first accuser,fox,242,https://www.foxnews.com/media/cnn-brian-stelter-andrew-cuomo-sexual-harassment-scandal
Palestinian gunman kills 2 as officials meet to discuss surge in violence,nbc,2877,https://www.nbcnews.com/news/world/palestinian-gunman-kills-2-officials-meet-discuss-surge-violence-rcna72369
Confident Whoopi Goldberg introduces Kamala Harris on 'The View' as the 'next president of the United States',fox,1160,https://www.foxnews.com/media/confident-whoopi-goldberg-introduces-kamala-harris-the-view-next-president-united-states.print
Democrats to force vote for protections for IVF as election-year messaging heats up,nbc,3176,https://www.nbcnews.com/politics/congress/democrats-force-vote-protections-ivf-election-year-messaging-heats-rcna156413
A death row inmate wrestled with guilt and addiction before his execution,nbc,2823,https://www.nbcnews.com/news/us-news/death-row-inmate-wrestled-guilt-addiction-execution-rcna175749
Are Russia and North Korea planning an 'October surprise' that aids Trump?,nbc,2563,https://www.nbcnews.com/news/investigations/are-russia-north-korea-planning-october-surprise-aids-trump-rcna153828
"Top-rated travel diffusers for smooth, defined curls whenever, wherever",nbc,2671,https://www.nbcnews.com/select/shopping/best-hair-diffusers-travel-rcna140917
Tony Bennett’s battle with Alzheimer’s: What to know about dementia and death,fox,1526,https://www.foxnews.com/health/tony-bennett-battle-alzheimers-what-know-dementia-death
"MSNBC, CNN left 'blown away,' with 'chills' after Harris' first campaign speech: 'Jumping out of my seat'",fox,1605,https://www.foxnews.com/media/msnbc-cnn-left-blown-away-chills-after-harris-first-campaign-speech-jumping-out-my-seat
"As deadly heat waves spread, access to air conditioning becomes a lifesaving question",nbc,3529,https://www.nbcnews.com/news/us-news/deadly-heat-waves-spread-access-air-conditioning-becomes-lifesaving-question-n1277213
Instagram to automatically put teens into private accounts with increased restrictions and parental controls,nbc,3774,https://www.nbcnews.com/tech/instagram-meta-teens-private-accounts-increased-restrictions-rcna171294
Israel’s outgoing army chief rebukes Netanyahu's far-right government ,nbc,2709,https://www.nbcnews.com/news/world/israel-benjamin-netanyahu-government-rebuke-ex-army-chief-rcna65667
"Israeli strikes in Gaza may be war crimes, U.N. rights chief says",nbc,3019,https://www.nbcnews.com/news/world/israeli-strikes-gaza-may-be-war-crimes-u-n-rights-n1268720
U.S. military members discuss seeking conscientious objector status over support of Israel in Gaza,nbc,3216,https://www.nbcnews.com/politics/politics-news/us-military-members-conscientious-objector-status-israel-gaza-war-rcna158265
Migrant crisis roils Boston area as school stands firm on contentious residency policy,fox,1989,https://www.foxnews.com/politics/migrant-crisis-roils-boston-area-school-stands-firm-residency-policy-amid-state-influx
Trump on trial: What to expect in 2024 from the former president's legal cases,nbc,2963,https://www.nbcnews.com/politics/donald-trump/trump-trials-court-cases-2024-what-expect-rcna130465
Vivek Ramaswamy embraces being the center of attention at a debate without Trump,nbc,2362,https://www.nbcnews.com/politics/2024-election/vivek-ramaswamy-center-stage-republican-presidential-debate-rcna101538
Praying the rosary: Understanding the tradition that helps Catholics meditate on Jesus and Mother Mary,fox,1975,https://www.foxnews.com/lifestyle/praying-rosary-understanding-tradition-helps-catholics-meditate-jesus-mother-mary
DNC attendees pressed on what Harris presidency would mean for middle class,fox,1761,https://www.foxnews.com/media/dnc-attendees-pressed-what-harris-presidency-would-mean-middle-class
"North Carolina sheriff hunting 'Christmas Day Killer' knows him personally, warns he has 'nothing to lose'",fox,1305,https://www.foxnews.com/us/north-carolina-sheriff-hunting-christmas-day-killer-knows-him-personally-warns-he-has-nothing-lose
"The best reusable water bottles of 2024: Shop Stanley, Owala and more",nbc,2739,https://www.nbcnews.com/select/shopping/best-reusable-water-bottles-ncna1267802
Biden-Harris border crisis: Mother of Jocelyn Nungaray gives emotional testimony during migrant crime hearing,fox,1541,https://www.foxnews.com/politics/biden-harris-border-crisis-victims-illegal-immigrant-crime-testify-house-hearing.print
Putin praises Kim Jong Un's support for Ukraine war as he heads to North Korea,nbc,3294,https://www.nbcnews.com/news/world/putin-heads-north-korea-praises-kims-support-ukraine-war-rcna157469
University of Pennsylvania president steps down amid criticism of antisemitism testimony,nbc,2472,https://www.nbcnews.com/news/us-news/university-pennsylvania-president-steps-criticism-antisemitism-testimo-rcna128712
Jan. 6 panel adds last-minute hearing Tuesday afternoon,nbc,2642,https://www.nbcnews.com/politics/congress/jan-6-panel-adds-last-minute-hearing-tuesday-afternoon-rcna35509
NBC's Kristen Welker incorrectly claims Harris was at dignified transfer commemoration for 13 service members,fox,622,https://www.foxnews.com/media/nbcs-kristen-welker-incorrectly-claims-harris-dignified-transfer-commemoration-13-service-members
Roomba robot vacuums: Everything you need to know before you buy,nbc,2917,https://www.nbcnews.com/select/shopping/best-roomba-robot-vacuum-ncna1242643
Denise Richards says losing out on lead role of ‘90s cult classic was a ‘blessing’,fox,1493,https://www.foxnews.com/entertainment/denise-richards-says-losing-out-lead-role-90s-cult-classic-blessing.print
"On this day in history, April 1, 1945, US forces invade Okinawa, last major battle of World War II",fox,110,https://www.foxnews.com/lifestyle/this-day-history-april-1-1945-us-forces-invade-okinawa-last-major-battle-wwii
Trump supporter charged with firing a gun during the Jan. 6 Capitol attack,nbc,2275,https://www.nbcnews.com/politics/justice-department/trump-supporter-charged-firing-gun-jan-6-capitol-attack-rcna142538
"Select Giftable Tech Awards 2023: The best audio, travel, wearable and gaming gear for your gift list",nbc,2860,https://www.nbcnews.com/select/shopping/best-tech-gifts-giftable-tech-awards-rcna121422
Iran fires multiple missile strikes across Israel,fox,1169,https://www.foxnews.com/world/iran-preparing-imminent-missile-attack-israel-us-says
"Gaza truce takes hold after Israel, Hamas reach cease-fire to halt conflict ",nbc,3102,https://www.nbcnews.com/news/world/israel-hamas-reach-cease-fire-halt-gaza-conflict-n1268004
"Harris-led office, ATF stonewalling probe into 'collusion' with anti-gun group lawsuit: House Oversight chair",fox,232,https://www.foxnews.com/politics/harris-led-office-atf-stonewalling-probe-collusion-anti-gun-group-lawsuit-house-oversight-chair
"Tequila is more than just a shot, plus other fun facts about this spirit",fox,66,https://www.foxnews.com/food-drink/tequila-more-than-shot-fun-facts-spirit
Biden touts PACT Act milestone as he focuses his pitch on veterans,nbc,3425,https://www.nbcnews.com/politics/2024-election/biden-touts-pact-act-milestone-focuses-pitch-veterans-rcna153357
White House condemns university presidents after contentious congressional hearing on antisemitism,nbc,2072,https://www.nbcnews.com/politics/white-house/white-house-condemns-university-presidents-contentious-congressional-h-rcna128373
"The U.S. crime rate is still dropping, FBI data shows",nbc,2192,https://www.nbcnews.com/news/crime-courts/us-crime-rate-still-dropping-says-fbi-rcna144100
"Bill Maher trashes Kamala Harris for being 'full of s---' on Israel, Middle East: 'Just shut up'",fox,536,https://www.foxnews.com/media/bill-maher-trashes-kamala-harris-being-full-s-israel-middle-east-just-shut-up.print
"Analysis finds Americans need extra $11,400 to afford the basics as GOP lawmakers blame 'Bidenomics'",fox,125,https://www.foxnews.com/media/analysis-finds-americans-need-extra-11400-afford-basics-gop-lawmakers-blame-bidenomics
"Trump authorized Soleimani's killing 7 months ago, with conditions",nbc,2133,https://www.nbcnews.com/politics/national-security/trump-authorized-soleimani-s-killing-7-months-ago-conditions-n1113271
'American Idol' fans criticize Katy Perry and Luke Bryan after 'rude' reaction: They need to 'apologize',fox,1254,https://www.foxnews.com/entertainment/american-idol-fans-criticize-katy-perry-luke-bryan-rude-reaction-they-need-apologize
Biden delivers an ode to Harris in Democratic convention swan song,nbc,3133,https://www.nbcnews.com/politics/joe-biden/dnc-biden-speech-harris-2024-election-rcna165258
Is a salad always a better choice than a sandwich? Think twice about that,fox,1976,https://www.foxnews.com/food-drink/salad-always-better-choice-sandwich-think-twice.print
"Republicans are spending millions on turnout operations that are deeply flawed, insiders say",nbc,3103,https://www.nbcnews.com/politics/elections/republicans-are-spending-millions-turnout-operations-are-deeply-flawed-rcna74920
The $360 Midea U window air conditioner is expensive but worth every cent,nbc,3282,https://www.nbcnews.com/select/shopping/midea-u-air-conditioner-ncna1295404
"Trump received at least $7.8 million in payments from foreign governments as president, House Democrats say",nbc,2075,https://www.nbcnews.com/politics/congress/trump-received-78-million-payments-foreign-governments-president-repor-rcna132276
"Reporter on MSNBC says migrants 'not angry at DeSantis,' but are thanking him for Martha's Vineyard flight",fox,484,https://www.foxnews.com/media/reporter-msnbc-immigrants-not-angry-desantis-thanking-marthas-vineyard-flight
"Kamala Harris staff contending with low morale, internal tensions: reports",fox,1654,https://www.foxnews.com/politics/kamala-harris-staff-low-morale-internal-tensions
"7 best body washes for dry skin, according to dermatologists",nbc,3386,https://www.nbcnews.com/select/shopping/best-body-washes-dry-skin-rcna135086
Germany issues 1st arrest warrant for 2022 Nord Stream pipeline blasts ,nbc,2861,https://www.nbcnews.com/news/world/germany-issues-1st-arrest-warrant-2022-nord-stream-pipeline-blasts-rcna166526
Israel annexing the West Bank isn't the disaster for peace everyone says it is,nbc,3148,https://www.nbcnews.com/think/opinion/israel-s-annexing-west-bank-isn-t-disaster-peace-everyone-ncna1232615
Republicans host 'pep rally' with Trump in his first visit to Capitol Hill since Jan. 6 attack,nbc,3033,https://www.nbcnews.com/politics/donald-trump/trump-meeting-republicans-first-visit-capitol-hill-jan-6-rcna156779
GOP rep introduces resolution condemning UN for calling on Americans to stop eating meat,fox,1774,https://www.foxnews.com/politics/gop-rep-introduces-resolution-condemning-un-calling-americans-stop-eating-meat.print
False claims about FEMA disaster funds and migrants pushed by Trump ,nbc,2410,https://www.nbcnews.com/politics/donald-trump/false-claims-fema-disaster-funds-migrants-pushed-trump-rcna173955
Christian baker faces new lawsuit over gender-transition cake after Supreme Court,fox,918,https://www.foxnews.com/politics/christian-baker-faces-new-lawsuit-over-gender-transition-cake-after-supreme-court
Washington Post has corrected over a dozen articles related to Steele dossier coverage,fox,1646,https://www.foxnews.com/media/washington-post-corrections-steele-dossier
3 workers remain hospitalized after collapse of closed bridge in rural Mississippi killed co-workers,fox,1026,https://www.foxnews.com/us/3-workers-remain-hospitalized-collapse-closed-bridge-rural-mississippi-killed-co-workers
"'Warning signs flashing': Biden, Trump struggle to lock up base voters ahead of first debate",fox,1030,https://www.foxnews.com/politics/biden-trump-struggle-lock-up-base-voters-ahead-first-debate
Columbia University professor describes Hamas terrorist attacks as 'indigenous Palestinian resistance',fox,882,https://www.foxnews.com/media/columbia-university-professor-describes-hamas-terrorist-attacks-indigenous-palestinian-resistance
Sen Chuck Grassley explains link between high food and energy prices,fox,1335,https://www.foxnews.com/media/sen-chuck-grassley-link-high-food-energy-prices
Trump says the death of Hamas leader Yahya Sinwar makes a peace deal ‘easier’,nbc,2746,https://www.nbcnews.com/politics/2024-election/trump-death-hamas-yahya-sinwar-peace-deal-easier-rcna176179
