title,news
Iranian authorities bulldozed grave of executed Christian pastor: family,fox
Trump set to formally announce 2020 re-election campaign June 18,fox
"""Slipknot member Corey Taylor talks 'Rucker' film, Astroworld tragedy: It 'scares you as a performer'""",fox
GOP lawmaker digs up audio of Schiff telling prank callers he would accept Trump dirt from Ukraine,fox
"""James Carville: Trump has 'zero chance' of being re-elected,' more likely not to run at all""",fox
"""Liz Peek: Trump makes riveting case for reelection, shows America what it is in for if Biden wins""",fox
Top general in fight against the Taliban says Afghanistan has once again become a ‘crucible of terrorism’,fox
"""China flooding leaves thousands trapped after levees fail, another dam at risk of breaking""",fox
"""British woman, 21, jailed for disguising herself as teen boy to prey on girls online""",fox
Tom Brady’s kids trick 7-time Super Bowl champ to ride ‘Tower of Terror’ in family trip to Disney,fox
"""Who suffers from defunding the police? This blue city has over 1,000 unsolved murders""",fox
"""NASA Curiosity rover has spent 3,000 days on Mars — here are some of its greatest achievements""",fox
"""4 kids in Australia pack SUV with fishing rods, drive 600 miles before being stopped by police, officials say""",fox
Outrage as Philly pushes through ban on bulletproof glass in crime-plagued neighborhood shops,fox
Lefties turn on anti-Trump CNN after network hires ex-Jeff Sessions spokeswoman Sarah Isgur,fox
"""Queen Elizabeth is having 'a rough time' after Prince Andrew’s Jeffrey Epstein interview, royal expert claims""",fox
Sewer blockage forces waste into 300 New York City homes,fox
"""The cost of Democrats' 'Seinfeld' impeachment is too high, Peter Navarro says""",fox
Giant pandas to leave the National Zoo in D.C. for China earlier than expected,fox
"""Phil Knight of Nike fame, Dodgers co-owner make bid to buy Portland Trail Blazers: report""",fox
"""As Buttigieg is under fire for train response, data belies his claim White construction workers taking jobs""",fox
"""CNN, Politico indicate that ‘go woke, go broke’ applies to news organizations""",fox
'The most dangerous place in the history of planet earth' revealed,fox
Gutfeld on gender reveal mishaps,fox
Where is he now: Rex Tillerson,fox
"""'JAIL for Alien Voters Act' would close loophole, crack down on illegal-immigrant voting, says Gaetz""",fox
"""Kim Jong Un was quick-tempered teen with limited academic abilities, kicked and spat on his classmates, book reveals""",fox
"""Warren warns Trump immigration authorities: As president, I'll hold you accountable for misconduct""",fox
"""Chicago's George Floyd unrest sees more fires than 1968 riots, report says""",fox
"""Jordan, Meadows ask House Dems to invite Horowitz for FISA report testimony""",fox
Do you have what it takes to be a Texas Ranger?,fox
Two California counties sue Trump administration over green card rule change for immigrants on welfare,fox
NFL Hall of Famer Terrell Davis opens up about overcoming the odds: 'I was 13 staring down the end of a shotgun',fox
"""Man crashes car through LA Fitness building, drives straight into pool""",fox
Michigan Gov. Whitmer: Trump provided 'rallying cry' to hate groups as kidnapping plot thwarted,fox
Former Trump press secretary Stephanie Grisham to meet with Jan. 6 committee,fox
AMERICAN VALUES: How law enforcement in this small town grapples with anti-police reforms: 'Hands are tied',fox
"""Shannen Doherty remembered by 'Beverly Hills, 90210,' 'Charmed' co-stars following death""",fox
New York woman in Bronx Zoo lion enclosure stunt that went viral arrested on criminal trespass charge,fox
Jeff Bezos spends another $16 million to build New York City mega-mansion,fox
"""Sara Carter joins Texas DPS at border, encounters woman stranded by smugglers""",fox
Top California Dem defends controversial no vote on bill to increase penalties for sexual assault,fox
"""Chicago Mayor Lori Lightfoot, police chief unveil new foot pursuit policy""",fox
Why is Morgan Wallen so famous? A look at how the country star got his start on 'The Voice',fox
Oakland police assaulted during rioting; unrest prompts BART station closure,fox
Ilhan Omar admits she may have flubbed facts in dramatic story she told high school students,fox
Marine veteran turned congressional candidate calls Kaepernick a 'national disgrace',fox
"""Ole Miss los aficionados irrumpen en el campo con el tiempo restante en el reloj, lo que provoca un retraso hasta el final del partido""",fox
Former top State Dept investigator says COVID-19 outbreak may have resulted from bioweapons research accident,fox
"""'Marrying Millions' star Bill Hutchinson sued by Texas woman alleging sexual assault, battery""",fox
"""'Heslington brain' resisted rotting for 2,600 years — now scientists know why""",fox
2022: The year the Hunter Biden laptop was finally verified by the media,fox
"""On this day in history, November 29, 1832, 'Little Women' author Louisa May Alcott is born in Philadelphia""",fox
"""On this day in history, March 22, 1934, Masters Tournament tees off for first time in Augusta, Georgia""",fox
"""White House accuses NY Times of 'bias,' slams impeachment coverage on website""",fox
Miami Dolphins player responds to coach playing Jay-Z at practice amid controversy over rapper's NFL deal,fox
"""California city considers ban on feeding homeless on public streets, sidewalks, parking lots""",fox
"""Alex Cora, ex-Red Sox manager, appears to suggest Carlos Beltran helping Yankees gain edge in resurfaced video""",fox
Hunter Biden sought State Department assistance for foreign company while Joe was VP: report,fox
"""Rachel Dolezal, aka Nkechi Diallo, receives new court date for welfare-fraud case in Washington state""",fox
Sanders campaign blasts the 'millionaires on The View' for 'smearing' his supporters as anti-women,fox
GOP voters fired up for Trump at rally after Jan. 6 charges: 'who else would we support?',fox
Kamala Harris distances herself from Bernie Sanders: 'I am not a democratic socialist',fox
"""Meghan Markle, Prince Harry will not be returning as working members of the royal family, palace says""",fox
NASA releases Halloween playlist of 'sinister' space sounds,fox
"""Heat wave swelters Plains to East Coast, severe weather risk across northern Plains""",fox
Democratic strategist sounds alarm on party’s ‘imploding’ coalition: 'Have not listened to the voters’,fox
"""Beto O'Rourke tried to prank wife with baby poop, report says""",fox
"""Biden official mocks 'oppression' voiced by 'White protesters' against lockdowns, shares defense of BLM riots""",fox
US mass killings hit new high in 2019,fox
Oldest known pet cemetery found in Egypt,fox
Biden’s lead may be bigger than you think,fox
Horowitz reportedly finds FBI lawyer falsified FISA doc; WaPo stealth-deletes Strzok connection,fox
Grieving mother of fentanyl victim calls for Mayorkas' impeachment: 'My daughter was murdered',fox
"""Blue city politicians push woke policy on police, but veteran officer warns it comes at a cost""",fox
"""John Wall traded back to Rockets, an organization he recently called 'beyond trash'""",fox
'Criminal syndicate' of USPS employees indicted for alleged $1.3M fraud and identity theft scheme,fox
Kevin Hart reportedly apologizes for old tweets after Oscars backlash,fox
"""Ann-Margret describes her Elvis Presley connection, remembers nibbling on Pat Boone's shoulder""",fox
"""Coffee shop named 'Woke' defended after receiving backlash, boycott calls: 'It's disgusting'""",fox
Biden kicks off ‘No Malarkey’ bus tour in push to regain momentum in Iowa,fox
Facebook settles in Illinois for $550M in rare privacy law,fox
This Airport Has a Massive Slide That Will Take You to Your Gate,fox
Breonna Taylor death: Louisville police documents shine light into investigation details,fox
"""Deputies rescue exotic rodent along Texas highway, return to owner""",fox
"""Trump forced to declare emergency because of congressional apathy, negligence and incompetence""",fox
Rap and drill music is part of America's racial problem,fox
"""In 1981, Apple's Steve Jobs said computers would free us from drudgery""",fox
Rep. Emmer: Democrats will lose House majority over impeachment,fox
Lucia Suarez Sang: I'm a proud (new) American – And this happened when I said my first Pledge of Allegiance,fox
Jeffrey Epstein’s attorney says many have ‘blood on their hands’ after apparent suicide,fox
Joshua Rogers: Families in pain deliver powerful courtroom lessons in forgiveness,fox
US taxpayer funds flowed to Chinese entities that conducted coronavirus research before COVID pandemic: GAO,fox
Hosts of 'The Five' thank fans for 8 years on the air,fox
Targeting the Electoral College,fox
Ray Liotta’s fiancé Jacy Nittolo shares a tribute to the late star: ‘I will cherish in my heart forever’,fox
"""Gen Z TikToker defends being child-free, says having kids can also be selfish: 'I love my selfish life'""",fox
ESPNU show mistakenly shows NCAA women's basketball tournament bracket hours before official reveal,fox
"""Mexican Juarez cartel ordered to pay over $4B for 2019 deaths of 9 American women, kids as young as infants""",fox
Pete Buttigieg formally announces 2020 presidential run,fox
‘Cursing cheerleader’ free speech case to be argued in Supreme Court,fox
"""Playboy Mansion is haunted with a female spirit, ex-playmate says""",fox
"""Abby Johnson: Planned Parenthood should put $45 million into clinics, not politics""",fox
Utah bans use of trail cameras in big game hunting,fox
California inmate accused of killing cellmate convicted of child trafficking,fox
Patricia Heaton to develop Jeffrey Epstein project based on articles about him,fox
Voter registration probes launched in crucial Keystone State counties amid claims of potential fraud,fox
‘Bullitt’ star Jacqueline Bisset recalls driving Steve McQueen: ‘I don’t think he was relaxed at all’,fox
Nancy Pelosi becoming speaker again proves she should ‘not be counted out’: Mollie Hemingway,fox
"""Atlanta: Protesters call for 'violence' against police after shooting leaves 1 dead, officer injured""",fox
"""Durham probe: Ex-FBI lawyer to plead guilty in first criminal case arising from review, attorney says""",fox
